,DATE,MONTH,YEAR,PRODUCT_ID,PRODUCT_NAME,CATEGORY,BUY_PRICE,SELL_PRICE,QUANTITY,SALES,PROFIT_PER_ITEM,PROFIT
201,2021-08-11,8,2021,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",Art,28.99,35.95,1,28.99,6.96,6.96
202,2021-05-19,5,2021,TEC-AC-10001258,"Belkin Router, Erganomic",Accessories,256.99,318.67,4,1027.96,61.68,246.72
203,2021-05-19,5,2021,FUR-CH-10004101,"SAFCO Swivel Stool, Adjustable",Chairs,135.99,155.03,3,407.97,19.04,57.12
204,2021-05-19,5,2021,OFF-BI-10001507,"Wilson Jones Binder Covers, Economy",Binders,10.99,13.19,3,32.97,2.2,6.6
205,2021-05-19,5,2021,FUR-FU-10003540,"Deflect-O Stacking Tray, Erganomic",Furnishings,23.99,30.95,2,47.98,6.96,13.92
206,2021-05-19,5,2021,TEC-CO-10004567,"Brother Fax Machine, Color",Copiers,319.99,390.39,9,2879.91,70.4,633.6
207,2021-05-19,5,2021,OFF-AR-10002816,"Boston Canvas, Blue",Art,53.99,68.57,3,161.97,14.58,43.74
208,2020-09-30,9,2020,OFF-EN-10003737,"Kraft Business Envelopes, Set of 50",Envelopes,19.99,25.39,3,59.97,5.4,16.2
209,2020-09-30,9,2020,TEC-PH-10002419,"Motorola Headset, Cordless",Phones,73.99,90.27,6,443.94,16.28,97.68
210,2022-03-12,3,2022,OFF-BI-10000341,"Ibico Binding Machine, Recycled",Binders,51.99,66.55,3,155.97,14.56,43.68
211,2021-02-08,2,2021,OFF-LA-10003827,"Avery Color Coded Labels, 5000 Label Set",Labels,13.99,15.39,7,97.93,1.4,9.8
212,2021-02-08,2,2021,TEC-CO-10000775,"Sharp Fax and Copier, Laser",Copiers,168.99,207.86,4,675.96,38.87,155.48
213,2021-02-08,2,2021,OFF-FA-10003411,"OIC Staples, Bulk Pack",Fasteners,10.99,12.75,3,32.97,1.76,5.28
214,2019-07-08,7,2019,OFF-SU-10002094,"Acme Letter Opener, Steel",Supplies,29.99,37.79,5,149.95,7.8,39.0
215,2023-03-19,3,2023,OFF-EN-10003049,"GlobeWeis Clasp Envelope, Security-Tint",Envelopes,11.99,14.27,3,35.97,2.28,6.84
216,2020-08-19,8,2020,OFF-AR-10001291,"Sanford Canvas, Fluorescent",Art,51.99,65.51,4,207.96,13.52,54.08
217,2020-08-19,8,2020,OFF-SU-10003535,"Elite Box Cutter, Easy Grip",Supplies,36.99,41.8,3,110.97,4.81,14.43
218,2022-05-23,5,2022,OFF-ST-10001646,"Fellowes Box, Wire Frame",Storage,10.99,14.29,10,109.9,3.3,33.0
219,2022-09-18,9,2022,OFF-ST-10000710,"Smead Shelving, Blue",Storage,43.99,48.39,13,571.87,4.4,57.2
220,2022-09-18,9,2022,OFF-BI-10000171,"Wilson Jones Index Tab, Recycled",Binders,6.99,8.53,1,6.99,1.54,1.54
221,2022-09-18,9,2022,TEC-PH-10001664,"Motorola Office Telephone, VoIP",Phones,60.99,70.75,5,304.95,9.76,48.8
222,2022-09-18,9,2022,OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",Binders,11.99,13.67,2,23.98,1.68,3.36
223,2022-09-18,9,2022,OFF-SU-10001409,"Stiletto Scissors, Serrated",Supplies,19.99,22.39,6,119.94,2.4,14.4
224,2022-09-18,9,2022,OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",Binders,29.99,34.49,3,89.97,4.5,13.5
225,2022-09-18,9,2022,FUR-FU-10001086,"Advantus Frame, Black",Furnishings,110.99,133.19,2,221.98,22.2,44.4
226,2023-02-08,2,2023,TEC-AC-10000815,"Enermax Flash Drive, Erganomic",Accessories,38.99,49.52,3,116.97,10.53,31.59
227,2023-02-08,2,2023,TEC-PH-10002035,"Samsung Smart Phone, Cordless",Phones,638.99,760.4,7,4472.93,121.41,849.87
228,2021-02-18,2,2021,FUR-CH-10002927,"Office Star Swivel Stool, Black",Chairs,68.99,84.86,5,344.95,15.87,79.35
229,2022-09-24,9,2022,TEC-AC-10003518,"Logitech Router, USB",Accessories,247.99,307.51,7,1735.93,59.52,416.64
230,2022-09-24,9,2022,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,33.74,5,134.95,6.75,33.75
231,2023-03-29,3,2023,OFF-EN-10003360,"Kraft Mailers, with clear poly window",Envelopes,36.99,48.09,4,147.96,11.1,44.4
232,2022-07-21,7,2022,OFF-AR-10000467,"Sanford Markers, Fluorescent",Art,24.99,31.49,3,74.97,6.5,19.5
233,2022-07-21,7,2022,FUR-BO-10002889,"Dania Stackable Bookrack, Pine",Bookcases,110.99,134.3,10,1109.9,23.31,233.1
234,2022-07-21,7,2022,FUR-FU-10002937,"Rubbermaid Light Bulb, Durable",Furnishings,9.99,11.39,3,29.97,1.4,4.2
235,2022-01-05,1,2022,OFF-BI-10003068,"Ibico Binding Machine, Durable",Binders,52.99,64.12,3,158.97,11.13,33.39
236,2021-09-28,9,2021,OFF-ST-10002354,"Eldon Lockers, Wire Frame",Storage,196.99,250.18,2,393.98,53.19,106.38
237,2021-09-28,9,2021,OFF-EN-10004074,"GlobeWeis Clasp Envelope, Recycled",Envelopes,3.99,4.47,5,19.950000000000003,0.48,2.4
238,2020-04-30,4,2020,OFF-FA-10003930,"Stockwell Push Pins, Assorted Sizes",Fasteners,11.99,14.27,3,35.97,2.28,6.84
239,2020-04-30,4,2020,OFF-FA-10002071,"Accos Thumb Tacks, Assorted Sizes",Fasteners,10.99,13.08,3,32.97,2.09,6.27
240,2020-04-30,4,2020,OFF-ST-10001818,"Smead Trays, Blue",Storage,43.99,50.15,5,219.95,6.16,30.8
241,2022-06-17,6,2022,TEC-AC-10000827,"SanDisk Keyboard, Programmable",Accessories,82.99,105.4,2,165.98,22.41,44.82
242,2019-05-18,5,2019,OFF-FA-10002350,"OIC Staples, Assorted Sizes",Fasteners,8.99,10.25,7,62.93,1.26,8.82
243,2019-05-18,5,2019,OFF-FA-10004344,"Advantus Thumb Tacks, Assorted Sizes",Fasteners,10.99,13.85,5,54.95,2.86,14.3
244,2022-06-29,6,2022,OFF-AR-10003466,"Binney & Smith Highlighters, Easy-Erase",Art,16.99,19.03,2,33.98,2.04,4.08
245,2022-09-18,9,2022,TEC-CO-10001192,"HP Personal Copier, Digital",Copiers,61.99,68.81,2,123.98,6.82,13.64
246,2022-09-18,9,2022,OFF-AP-10000934,"Hamilton Beach Stove, Black",Appliances,216.99,271.24,9,1952.91,54.25,488.25
247,2022-09-18,9,2022,TEC-MA-10000811,"Okidata Phone, Durable",Machines,86.99,97.43,3,260.97,10.44,31.32
248,2023-03-11,3,2023,TEC-AC-10004704,"Logitech Numeric Keypad, Bluetooth",Accessories,45.99,57.03,3,137.97,11.04,33.12
249,2023-03-11,3,2023,OFF-SU-10004980,"Acme Trimmer, Steel",Supplies,43.99,55.43,2,87.98,11.44,22.88
250,2023-03-11,3,2023,FUR-CH-10001831,"Novimex Rocking Chair, Set of Two",Chairs,119.99,141.59,1,119.99,21.6,21.6
251,2023-03-11,3,2023,OFF-BI-10001808,"Cardinal Binding Machine, Clear",Binders,48.99,61.24,5,244.95,12.25,61.25
252,2023-03-11,3,2023,OFF-AR-10004739,"BIC Canvas, Easy-Erase",Art,53.99,65.33,3,161.97,11.34,34.02
253,2023-03-11,3,2023,OFF-ST-10000710,"Smead Shelving, Blue",Storage,43.99,48.39,2,87.98,4.4,8.8
254,2021-11-30,11,2021,TEC-PH-10002565,"Apple Audio Dock, with Caller ID",Phones,166.99,188.7,9,1502.91,21.71,195.39
255,2021-11-30,11,2021,OFF-PA-10003868,"SanDisk Cards & Envelopes, Recycled",Paper,47.99,56.15,4,191.96,8.16,32.64
256,2021-11-30,11,2021,FUR-CH-10000399,"Hon Swivel Stool, Set of Two",Chairs,148.99,169.85,2,297.98,20.86,41.72
257,2021-11-30,11,2021,TEC-MA-10004929,"Panasonic Printer, White",Machines,264.99,299.44,3,794.97,34.45,103.35
258,2021-11-30,11,2021,OFF-ST-10001547,"Rogers Lockers, Industrial",Storage,190.99,210.09,8,1527.92,19.1,152.8
259,2021-11-30,11,2021,FUR-CH-10004676,"Office Star Rocking Chair, Black",Chairs,124.99,147.49,2,249.98,22.5,45.0
260,2021-11-30,11,2021,OFF-LA-10004594,"Avery Color Coded Labels, Adjustable",Labels,10.99,12.42,3,32.97,1.43,4.29
261,2021-11-30,11,2021,OFF-FA-10001800,"Accos Paper Clips, Metal",Fasteners,12.99,14.55,9,116.91,1.56,14.04
262,2021-11-30,11,2021,OFF-AR-10000594,"Binney & Smith Highlighters, Water Color",Art,19.99,22.39,6,119.94,2.4,14.4
263,2021-03-21,3,2021,TEC-MA-10002918,"StarTech Card Printer, White",Machines,137.99,173.87,9,1241.91,35.88,322.92
264,2021-03-21,3,2021,OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",Binders,7.99,9.67,4,31.96,1.68,6.72
265,2021-06-22,6,2021,TEC-PH-10003620,"Apple Signal Booster, Cordless",Phones,139.99,172.19,2,279.98,32.2,64.4
266,2019-11-18,11,2019,OFF-BI-10000894,"Avery Binder Covers, Clear",Binders,10.99,13.52,3,32.97,2.53,7.59
267,2022-05-08,5,2022,TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Copiers,202.99,229.38,3,608.97,26.39,79.17
268,2019-08-13,8,2019,OFF-ST-10004855,"Smead Lockers, Industrial",Storage,178.99,221.95,6,1073.94,42.96,257.76
269,2021-06-12,6,2021,OFF-EN-10003936,"Cameo Peel and Seal, with clear poly window",Envelopes,24.99,28.49,2,49.98,3.5,7.0
270,2020-01-08,1,2020,OFF-AR-10002805,"Boston Sketch Pad, Blue",Art,48.99,59.28,4,195.96,10.29,41.16
271,2021-03-25,3,2021,OFF-BI-10000312,"Cardinal Binder Covers, Economy",Binders,11.99,15.47,4,47.96,3.48,13.92
272,2021-03-25,3,2021,OFF-PA-10001686,"SanDisk Memo Slips, Premium",Paper,16.99,21.07,2,33.98,4.08,8.16
273,2021-03-25,3,2021,OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Labels,7.99,10.15,5,39.95,2.16,10.8
274,2022-10-04,10,2022,OFF-ST-10004489,"Smead Lockers, Single Width",Storage,178.99,216.58,7,1252.93,37.59,263.13
275,2022-10-04,10,2022,OFF-AR-10002816,"Boston Canvas, Blue",Art,53.99,68.57,3,161.97,14.58,43.74
276,2019-11-30,11,2019,OFF-BI-10003152,"Avery Hole Reinforcements, Recycled",Binders,4.99,5.49,2,9.98,0.5,1.0
277,2021-03-28,3,2021,OFF-AR-10000467,"Sanford Markers, Fluorescent",Art,24.99,31.49,3,74.97,6.5,19.5
278,2020-09-11,9,2020,FUR-FU-10002305,"Advantus Door Stop, Black",Furnishings,44.99,49.49,4,179.96,4.5,18.0
279,2022-04-17,4,2022,OFF-BI-10000563,"Acco Hole Reinforcements, Durable",Binders,7.99,9.35,3,23.97,1.36,4.08
280,2022-04-17,4,2022,OFF-ST-10001974,"Rogers File Cart, Industrial",Storage,126.99,148.58,5,634.9499999999999,21.59,107.95
281,2022-04-17,4,2022,OFF-AR-10000594,"Binney & Smith Highlighters, Water Color",Art,19.99,22.39,4,79.96,2.4,9.6
282,2022-06-12,6,2022,OFF-SU-10001889,"Kleencut Letter Opener, Easy Grip",Supplies,28.99,36.82,8,231.92,7.83,62.64
283,2022-06-12,6,2022,OFF-FA-10001551,"Stockwell Thumb Tacks, 12 Pack",Fasteners,12.99,15.46,2,25.98,2.47,4.94
284,2022-06-12,6,2022,OFF-BI-10004722,"Avery Index Tab, Clear",Binders,5.99,6.95,3,17.97,0.96,2.88
285,2022-06-12,6,2022,OFF-AR-10000711,"BIC Pens, Easy-Erase",Art,14.99,17.99,7,104.93,3.0,21.0
286,2022-06-12,6,2022,OFF-ST-10004695,"Fellowes File Cart, Blue",Storage,123.99,141.35,3,371.97,17.36,52.08
287,2021-11-04,11,2021,FUR-FU-10003069,"Deflect-O Photo Frame, Durable",Furnishings,48.99,55.36,3,146.97,6.37,19.11
288,2020-01-02,1,2020,OFF-AR-10000079,"Stanley Pencil Sharpener, Fluorescent",Art,24.99,30.99,5,124.95,6.0,30.0
289,2022-09-01,9,2022,FUR-TA-10004680,"Lesro Wood Table, Fully Assembled",Tables,304.99,365.99,6,1829.94,61.0,366.0
290,2022-09-01,9,2022,OFF-AR-10003466,"Binney & Smith Highlighters, Easy-Erase",Art,16.99,19.03,1,16.99,2.04,2.04
291,2022-09-01,9,2022,OFF-ST-10004489,"Smead Lockers, Single Width",Storage,178.99,216.58,2,357.98,37.59,75.18
292,2020-06-18,6,2020,FUR-FU-10004954,"Tenex Clock, Duo Pack",Furnishings,49.99,60.49,2,99.98,10.5,21.0
293,2020-06-18,6,2020,OFF-AR-10001578,"Sanford Pencil Sharpener, Fluorescent",Art,25.99,32.23,2,51.98,6.24,12.48
294,2020-06-18,6,2020,OFF-ST-10004035,"Rogers Box, Wire Frame",Storage,20.99,25.82,5,104.95,4.83,24.15
295,2020-01-20,1,2020,OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Art,23.99,27.83,3,71.97,3.84,11.52
296,2021-12-18,12,2021,OFF-EN-10003103,"GlobeWeis Manila Envelope, with clear poly window",Envelopes,30.99,36.26,4,123.96,5.27,21.08
297,2022-06-30,6,2022,OFF-AR-10000715,"Boston Markers, Blue",Art,25.99,32.23,3,77.97,6.24,18.72
298,2022-06-30,6,2022,OFF-BI-10003708,"Avery Binder, Economy",Binders,12.99,15.98,6,77.94,2.99,17.94
299,2022-06-30,6,2022,TEC-AC-10000140,"Enermax Numeric Keypad, Bluetooth",Accessories,57.99,75.39,2,115.98,17.4,34.8
300,2022-06-30,6,2022,OFF-ST-10001974,"Rogers File Cart, Industrial",Storage,126.99,148.58,3,380.97,21.59,64.77
301,2021-08-08,8,2021,OFF-ST-10001091,"Smead Box, Industrial",Storage,5.99,7.25,2,11.98,1.26,2.52
302,2021-08-08,8,2021,OFF-FA-10003463,"OIC Thumb Tacks, Assorted Sizes",Fasteners,11.99,14.15,7,83.93,2.16,15.12
303,2021-08-08,8,2021,OFF-AR-10004519,"Boston Canvas, Fluorescent",Art,54.99,64.34,8,439.92,9.35,74.8
304,2021-08-08,8,2021,TEC-AC-10002900,"Belkin Mouse, Programmable",Accessories,20.99,25.61,1,20.99,4.62,4.62
305,2021-05-12,5,2021,OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled",Binders,28.99,36.24,7,202.93,7.25,50.75
306,2021-05-12,5,2021,OFF-AR-10000452,"Boston Pencil Sharpener, Fluorescent",Art,28.99,37.69,1,28.99,8.7,8.7
307,2022-07-12,7,2022,FUR-CH-10000583,"Novimex Swivel Stool, Set of Two",Chairs,149.99,181.49,3,449.97,31.5,94.5
308,2019-12-20,12,2019,OFF-BI-10002799,"Cardinal Binder Covers, Clear",Binders,10.99,12.31,3,32.97,1.32,3.96
309,2019-12-20,12,2019,FUR-FU-10001691,"Deflect-O Photo Frame, Black",Furnishings,51.99,57.19,6,311.94,5.2,31.2
310,2020-12-25,12,2020,OFF-AR-10000751,"Boston Highlighters, Fluorescent",Art,19.99,23.19,2,39.98,3.2,6.4
311,2020-12-25,12,2020,FUR-CH-10002030,"Office Star Swivel Stool, Red",Chairs,156.99,199.38,1,156.99,42.39,42.39
312,2020-12-25,12,2020,TEC-AC-10002363,"Logitech Keyboard, USB",Accessories,72.99,89.78,2,145.98,16.79,33.58
313,2020-12-25,12,2020,FUR-BO-10003878,"Safco Corner Shelving, Mobile",Bookcases,136.99,178.09,1,136.99,41.1,41.1
314,2021-09-11,9,2021,OFF-FA-10001698,"Stockwell Clamps, Assorted Sizes",Fasteners,16.99,22.09,10,169.89999999999998,5.1,51.0
315,2021-09-11,9,2021,FUR-CH-10001153,"Harbour Creations Bag Chairs, Adjustable",Chairs,57.99,72.49,2,115.98,14.5,29.0
316,2021-09-11,9,2021,TEC-CO-10001008,"Canon Fax and Copier, Laser",Copiers,190.99,244.47,2,381.98,53.48,106.96
317,2021-02-24,2,2021,TEC-PH-10004271,"Cisco Speaker Phone, VoIP",Phones,117.99,151.03,5,589.9499999999999,33.04,165.2
318,2021-02-24,2,2021,OFF-AP-10003032,"Hamilton Beach Blender, Silver",Appliances,63.99,78.07,6,383.94,14.08,84.48
319,2021-02-24,2,2021,TEC-PH-10004601,"Nokia Audio Dock, with Caller ID",Phones,141.99,183.17,3,425.97,41.18,123.54
320,2021-02-24,2,2021,OFF-EN-10004296,"GlobeWeis Mailers, Security-Tint",Envelopes,40.99,49.19,7,286.93,8.2,57.4
321,2022-06-27,6,2022,OFF-AR-10003113,"Binney & Smith Pens, Blue",Art,11.99,14.39,3,35.97,2.4,7.2
322,2020-07-23,7,2020,OFF-AP-10001882,"Breville Coffee Grinder, Silver",Appliances,49.99,61.49,2,99.98,11.5,23.0
323,2020-07-23,7,2020,OFF-AR-10002816,"Boston Canvas, Blue",Art,53.99,68.57,5,269.95,14.58,72.9
324,2020-07-23,7,2020,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.35,7,97.93,3.36,23.52
325,2020-07-23,7,2020,TEC-CO-10003342,"Canon Wireless Fax, High-Speed",Copiers,338.99,386.45,14,4745.860000000001,47.46,664.44
326,2020-02-18,2,2020,OFF-BI-10003281,"Ibico Binder, Recycled",Binders,13.99,18.19,2,27.98,4.2,8.4
327,2020-09-12,9,2020,OFF-BI-10000542,"Wilson Jones 3-Hole Punch, Durable",Binders,28.99,37.69,5,144.95,8.7,43.5
328,2019-11-11,11,2019,OFF-PA-10002338,"Green Bar Parchment Paper, Recycled",Paper,16.99,19.88,10,169.89999999999998,2.89,28.9
329,2020-11-25,11,2020,OFF-BI-10000289,"Wilson Jones Binder Covers, Recycled",Binders,11.99,13.67,5,59.95,1.68,8.4
330,2023-03-31,3,2023,OFF-SU-10004279,"Kleencut Shears, Serrated",Supplies,42.99,47.72,6,257.94,4.73,28.38
331,2021-01-28,1,2021,OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Binders,48.99,63.2,5,244.95,14.21,71.05
332,2021-01-28,1,2021,FUR-BO-10004119,"Ikea Floating Shelf Set, Traditional",Bookcases,169.99,209.09,8,1359.92,39.1,312.8
333,2021-01-28,1,2021,OFF-LA-10001184,"Novimex Legal Exhibit Labels, 5000 Label Set",Labels,10.99,13.08,2,21.98,2.09,4.18
334,2021-01-28,1,2021,OFF-EN-10003933,"Kraft Manila Envelope, Security-Tint",Envelopes,28.99,37.4,6,173.94,8.41,50.46
335,2022-12-15,12,2022,OFF-ST-10003455,"Fellowes Lockers, Blue",Storage,186.99,209.43,6,1121.94,22.44,134.64
336,2022-12-15,12,2022,OFF-BI-10001192,"Cardinal Binder, Clear",Binders,12.99,15.85,4,51.96,2.86,11.44
337,2022-12-15,12,2022,TEC-CO-10002601,"Brother Fax and Copier, Digital",Copiers,161.99,181.43,7,1133.93,19.44,136.08
338,2022-12-15,12,2022,FUR-BO-10004483,"Ikea Floating Shelf Set, Pine",Bookcases,154.99,176.69,4,619.96,21.7,86.8
339,2021-01-06,1,2021,FUR-CH-10004790,"Office Star Bag Chairs, Black",Chairs,26.99,33.47,6,161.94,6.48,38.88
340,2021-01-06,1,2021,OFF-PA-10001492,"Enermax Note Cards, Premium",Paper,14.99,17.09,4,59.96,2.1,8.4
341,2021-01-06,1,2021,OFF-PA-10000816,"Enermax Memo Slips, Recycled",Paper,7.99,9.03,1,7.99,1.04,1.04
342,2021-01-06,1,2021,OFF-FA-10004359,"OIC Paper Clips, Assorted Sizes",Fasteners,5.99,7.31,2,11.98,1.32,2.64
343,2021-01-06,1,2021,TEC-PH-10001963,"Nokia Speaker Phone, Full Size",Phones,61.99,78.11,4,247.96,16.12,64.48
344,2022-06-14,6,2022,FUR-FU-10000946,"Advantus Stacking Tray, Durable",Furnishings,25.99,29.37,8,207.92,3.38,27.04
345,2022-11-27,11,2022,OFF-PA-10001971,"Eaton Memo Slips, Premium",Paper,6.99,7.97,5,34.95,0.98,4.9
346,2022-07-13,7,2022,OFF-BI-10004448,"Ibico Binder, Clear",Binders,14.99,16.64,2,29.98,1.65,3.3
347,2023-01-09,1,2023,OFF-ST-10004996,"Tenex Trays, Blue",Storage,32.99,39.92,4,131.96,6.93,27.72
348,2023-01-09,1,2023,OFF-ST-10004035,"Rogers Box, Wire Frame",Storage,20.99,25.82,4,83.96,4.83,19.32
349,2023-01-09,1,2023,OFF-PA-10002941,"Green Bar Computer Printout Paper, Premium",Paper,29.99,34.49,1,29.99,4.5,4.5
350,2021-08-24,8,2021,TEC-CO-10000270,"Hewlett Fax Machine, High-Speed",Copiers,285.99,320.31,2,571.98,34.32,68.64
351,2020-10-18,10,2020,OFF-PA-10002248,"Green Bar Memo Slips, 8.5 x 11",Paper,20.99,25.19,10,209.9,4.2,42.0
352,2020-10-18,10,2020,FUR-CH-10001726,"Office Star Steel Folding Chair, Adjustable",Chairs,84.99,94.34,6,509.94,9.35,56.1
353,2020-10-18,10,2020,TEC-MA-10000161,"Okidata Inkjet, Wireless",Machines,266.99,299.03,9,2402.91,32.04,288.36
354,2023-03-18,3,2023,TEC-PH-10004707,"Samsung Signal Booster, Cordless",Phones,83.99,105.83,3,251.97,21.84,65.52
355,2023-03-18,3,2023,OFF-ST-10002905,"Rogers Box, Single Width",Storage,13.99,17.77,3,41.97,3.78,11.34
356,2023-03-18,3,2023,OFF-ST-10000695,"Rogers Lockers, Wire Frame",Storage,125.99,146.15,5,629.9499999999999,20.16,100.8
357,2023-03-18,3,2023,OFF-ST-10003956,"Rogers Trays, Single Width",Storage,36.99,45.13,5,184.95,8.14,40.7
358,2019-06-15,6,2019,TEC-AC-10004808,"Memorex Router, Erganomic",Accessories,219.99,270.59,1,219.99,50.6,50.6
359,2023-01-24,1,2023,OFF-SU-10000810,"Kleencut Letter Opener, Steel",Supplies,23.99,27.83,3,71.97,3.84,11.52
360,2021-06-13,6,2021,OFF-BI-10003114,"Ibico Hole Reinforcements, Economy",Binders,6.99,8.32,2,13.98,1.33,2.66
361,2021-06-13,6,2021,OFF-EN-10003630,"GlobeWeis Business Envelopes, Set of 50",Envelopes,16.99,21.41,5,84.94999999999999,4.42,22.1
362,2022-02-03,2,2022,OFF-EN-10003962,"GlobeWeis Clasp Envelope, Set of 50",Envelopes,9.99,12.89,3,29.97,2.9,8.7
363,2023-01-09,1,2023,TEC-AC-10004808,"Memorex Router, Erganomic",Accessories,219.99,270.59,3,659.97,50.6,151.8
364,2021-06-13,6,2021,OFF-PA-10004746,"SanDisk Memo Slips, 8.5 x 11",Paper,20.99,26.87,3,62.97,5.88,17.64
365,2021-06-13,6,2021,OFF-BI-10000341,"Ibico Binding Machine, Recycled",Binders,51.99,66.55,5,259.95,14.56,72.8
366,2021-06-13,6,2021,FUR-CH-10001674,"Office Star Chairmat, Adjustable",Chairs,60.99,72.58,4,243.96,11.59,46.36
367,2019-12-15,12,2019,TEC-CO-10000620,"Brother Wireless Fax, Digital",Copiers,377.99,446.03,3,1133.97,68.04,204.12
368,2021-05-13,5,2021,TEC-MA-10002268,"StarTech Receipt Printer, White",Machines,92.99,103.22,3,278.97,10.23,30.69
369,2022-03-24,3,2022,OFF-ST-10003785,"Eldon Lockers, Blue",Storage,177.99,201.13,2,355.98,23.14,46.28
370,2022-03-24,3,2022,TEC-AC-10004341,"Belkin Mouse, USB",Accessories,40.99,47.14,1,40.99,6.15,6.15
371,2021-09-22,9,2021,TEC-CO-10002916,"Hewlett Ink, Color",Copiers,127.99,165.11,3,383.97,37.12,111.36
372,2019-11-17,11,2019,OFF-AR-10001599,"Binney & Smith Canvas, Blue",Art,50.99,65.27,4,203.96,14.28,57.12
373,2019-11-17,11,2019,OFF-ST-10002905,"Rogers Box, Single Width",Storage,13.99,17.77,2,27.98,3.78,7.56
374,2019-11-17,11,2019,OFF-BI-10001055,"Wilson Jones Hole Reinforcements, Durable",Binders,5.99,7.73,2,11.98,1.74,3.48
375,2019-11-17,11,2019,TEC-PH-10001396,"Nokia Smart Phone, Cordless",Phones,635.99,744.11,7,4451.93,108.12,756.84
376,2019-11-17,11,2019,OFF-ST-10001478,"Tenex File Cart, Single Width",Storage,133.99,148.73,2,267.98,14.74,29.48
377,2022-07-18,7,2022,FUR-FU-10004049,"Eldon Light Bulb, Erganomic",Furnishings,23.99,30.47,4,95.96,6.48,25.92
378,2022-07-18,7,2022,OFF-ST-10003931,"Smead Trays, Wire Frame",Storage,42.99,49.44,3,128.97,6.45,19.35
379,2020-12-29,12,2020,OFF-ST-10000695,"Rogers Lockers, Wire Frame",Storage,125.99,146.15,2,251.98,20.16,40.32
380,2020-08-10,8,2020,TEC-MA-10003923,"Okidata Receipt Printer, Durable",Machines,110.99,142.07,3,332.97,31.08,93.24
381,2020-08-10,8,2020,TEC-AC-10001402,"Memorex Numeric Keypad, Bluetooth",Accessories,44.99,55.79,3,134.97,10.8,32.4
382,2022-11-16,11,2022,OFF-EN-10003177,"Kraft Interoffice Envelope, Recycled",Envelopes,22.99,29.43,5,114.95,6.44,32.2
383,2022-12-05,12,2022,OFF-PA-10004761,"Green Bar Memo Slips, Premium",Paper,7.99,9.75,7,55.93,1.76,12.32
384,2022-12-05,12,2022,OFF-EN-10004649,"Ames Mailers, Recycled",Envelopes,16.99,22.09,4,67.96,5.1,20.4
385,2022-11-26,11,2022,FUR-CH-10000966,"Harbour Creations Chairmat, Set of Two",Chairs,29.99,35.39,1,29.99,5.4,5.4
386,2023-01-30,1,2023,OFF-ST-10000486,"Rogers Trays, Industrial",Storage,55.99,67.75,5,279.95,11.76,58.8
387,2023-01-30,1,2023,OFF-AR-10002116,"BIC Pens, Fluorescent",Art,15.99,17.91,3,47.97,1.92,5.76
388,2023-01-30,1,2023,FUR-TA-10000052,"Hon Training Table, Adjustable Height",Tables,217.99,279.03,2,435.98,61.04,122.08
389,2023-01-30,1,2023,TEC-MA-10004772,"Konica Inkjet, White",Machines,263.99,319.43,2,527.98,55.44,110.88
390,2023-01-30,1,2023,OFF-FA-10004339,"Stockwell Staples, Metal",Fasteners,10.99,12.97,9,98.91,1.98,17.82
391,2023-01-30,1,2023,OFF-ST-10001142,"Smead Folders, Wire Frame",Storage,14.99,19.04,2,29.98,4.05,8.1
392,2023-01-30,1,2023,TEC-MA-10004933,"Konica Phone, Wireless",Machines,72.99,91.97,2,145.98,18.98,37.96
393,2023-03-23,3,2023,TEC-PH-10002907,"Motorola Headset, VoIP",Phones,79.99,102.39,6,479.94,22.4,134.4
394,2021-02-09,2,2021,OFF-AR-10000703,"BIC Pens, Water Color",Art,16.99,21.75,4,67.96,4.76,19.04
395,2021-02-09,2,2021,OFF-BI-10001249,"Acco Hole Reinforcements, Recycled",Binders,6.99,8.46,5,34.95,1.47,7.35
396,2021-02-09,2,2021,OFF-FA-10002895,"Accos Staples, 12 Pack",Fasteners,9.99,11.29,5,49.95,1.3,6.5
397,2021-09-02,9,2021,OFF-BI-10003650,"Ibico Index Tab, Clear",Binders,8.99,10.88,5,44.95,1.89,9.45
398,2021-05-04,5,2021,OFF-AR-10004492,"BIC Canvas, Blue",Art,53.99,66.41,2,107.98,12.42,24.84
399,2023-03-16,3,2023,OFF-ST-10001358,"Rogers Folders, Wire Frame",Storage,26.99,31.85,2,53.98,4.86,9.72
400,2020-01-19,1,2020,TEC-PH-10004601,"Nokia Audio Dock, with Caller ID",Phones,141.99,183.17,8,1135.92,41.18,329.44
401,2021-02-22,2,2021,OFF-ST-10002905,"Rogers Box, Single Width",Storage,13.99,17.77,2,27.98,3.78,7.56
402,2022-09-13,9,2022,OFF-AR-10000124,"Binney & Smith Highlighters, Fluorescent",Art,17.99,21.23,3,53.97,3.24,9.72
